trip_id,route_id,service_id,direction_id
87924,19377,Regular,1
97899,23711,Regular,1
90787,22700,Regular,0
94595,18626,Regular,1
92942,20089,Regular,1
113400,22306,Regular,0
43816,18640,Regular,0
113404,22306,Regular,0
76001,11355,Regular,0
18532,16211,Regular,0
70052,16267,Regular,0
114094,22140,Regular,1
97847,23711,Regular,1
101368,21516,Regular,1
93506,23711,Regular,1
101357,21516,Regular,1
100862,23976,Regular,1
29399,23775,Regular,0
88850,17874,Regular,0
113410,22004,Regular,0
98174,20339,Regular,1
62750,24033,Regular,0
47420,22643,Regular,0
119014,23669,Regular,0
94597,18626,Regular,1
119028,23669,Regular,0
95317,11856,Regular,0
99463,24058,Regular,0
41894,23887,Regular,0
94585,18626,Regular,1
109203,22957,Regular,1
71582,19181,Regular,0
101351,21516,Regular,1
90839,24179,Regular,0
103986,21123,Regular,0
36141,12300,Regular,1
6831,18764,Regular,1
119016,23660,Regular,0
99481,24058,Regular,0
33906,13127,Regular,0
92233,13924,Regular,1
94571,18626,Regular,1
88364,23154,Regular,1
71736,23210,Regular,0
106089,21183,Regular,1
9256,18905,Regular,1
112575,23728,Regular,0
24171,12012,Regular,0
3089,12401,Regular,1
110839,21556,Regular,0
24452,12185,Regular,1
95018,24097,Regular,1
51142,16257,Regular,0
115707,22606,Regular,0
115715,22606,Regular,0
8938,17088,Regular,1
95448,18206,Regular,1
115713,22606,Regular,0
51410,20155,Regular,0
88583,24222,Regular,1
47195,16250,Regular,0
57124,18626,Regular,1
78516,19764,Regular,1
71572,19181,Regular,0
36061,13151,Regular,1
78522,19764,Regular,1
62305,23995,Regular,1
93347,23771,Regular,1
93351,23771,Regular,1
93147,23210,Regular,0
88768,24179,Regular,0
119918,22850,Regular,0
114572,22560,Regular,0
98467,20088,Regular,0
64144,19454,Regular,1
62796,23054,Regular,1
8918,12844,Regular,1
13524,18180,Regular,0
111595,21612,Regular,1
96926,24097,Regular,1
42970,11547,Regular,1
32582,15877,Regular,1
95452,18206,Regular,1
113197,22421,Regular,0
78504,19764,Regular,1
31093,23909,Regular,0
113181,22421,Regular,0
42964,11545,Regular,1
94591,18626,Regular,1
89569,19494,Regular,0
94432,22759,Regular,1
93638,23711,Regular,1
94428,22759,Regular,1
94430,22759,Regular,1
23907,11886,Regular,1
94422,22759,Regular,1
85164,19678,Regular,0
49592,11698,Regular,0
103838,23820,Regular,0
60522,23132,Regular,0
67755,18905,Regular,1
115187,23833,Regular,1
78474,19764,Regular,1
31277,24179,Regular,0
93831,12418,Regular,1
26358,11988,Regular,1
23577,23820,Regular,0
24159,12003,Regular,1
112174,21845,Regular,1
110331,22934,Regular,1
93594,23711,Regular,1
103812,23820,Regular,0
11123,21792,Regular,0
93596,23711,Regular,1
93562,23711,Regular,1
93654,23711,Regular,1
93656,23711,Regular,1
94577,18626,Regular,1
11311,18751,Regular,1
87806,24009,Regular,0
32584,23887,Regular,0
109718,21508,Regular,1
4224,23805,Regular,0
115458,23029,Regular,0
93610,23711,Regular,1
24221,15780,Regular,1
4671,23805,Regular,0
97382,23732,Regular,0
42974,15764,Regular,1
112661,22680,Regular,1
109920,22606,Regular,0
104727,23250,Regular,1
109147,23101,Regular,0
101663,23263,Regular,1
31636,22940,Regular,1
18959,23995,Regular,1
72468,19263,Regular,1
71566,19181,Regular,0
103778,23820,Regular,0
103782,23820,Regular,0
75220,23995,Regular,1
71556,19181,Regular,0
90797,22700,Regular,0
94993,18359,Regular,0
115152,21170,Regular,0
102320,19151,Regular,1
94475,23920,Regular,1
49937,22656,Regular,1
101126,24177,Regular,1
101241,12434,Regular,0
101239,12434,Regular,0
116153,23833,Regular,1
100091,23925,Regular,1
69842,18751,Regular,1
11309,18751,Regular,1
23064,15764,Regular,1
116174,22800,Regular,1
59651,22684,Regular,0
78348,13305,Regular,1
62301,23995,Regular,1
101240,12436,Regular,1
101242,12436,Regular,1
99485,24058,Regular,0
71542,22965,Regular,0
68104,11644,Regular,0
11888,24136,Regular,0
110556,22936,Regular,1
111069,22870,Regular,0
78118,23968,Regular,0
12013,20891,Regular,0
87681,24009,Regular,0
115461,22972,Regular,1
85147,19513,Regular,1
54766,20837,Regular,0
108971,23826,Regular,1
114765,22297,Regular,1
32598,15877,Regular,1
11377,18751,Regular,1
11594,12606,Regular,1
101649,23263,Regular,1
91544,23996,Regular,0
42118,12588,Regular,0
82615,19253,Regular,0
99444,24058,Regular,0
23377,23577,Regular,1
64654,10913,Regular,0
78840,12600,Regular,0
5382,23596,Regular,0
79666,13926,Regular,0
87081,24056,Regular,1
12525,23732,Regular,0
93033,19571,Regular,0
112275,21871,Regular,1
102631,22970,Regular,0
78346,13305,Regular,1
114503,22524,Regular,1
119719,23776,Regular,1
30246,23920,Regular,1
11369,18751,Regular,1
8932,12839,Regular,1
103332,21229,Regular,1
15463,22701,Regular,1
109223,21520,Regular,1
15475,22701,Regular,1
87912,19377,Regular,1
87390,24057,Regular,1
91517,22647,Regular,1
100353,23920,Regular,1
110924,22836,Regular,0
109656,21516,Regular,1
96190,16249,Regular,1
91985,24014,Regular,1
49513,11807,Regular,1
40043,13926,Regular,0
115858,23263,Regular,1
110922,22836,Regular,0
44000,16259,Regular,1
119920,22850,Regular,0
110237,21765,Regular,1
78838,12601,Regular,0
87910,19377,Regular,1
113956,22100,Regular,1
115868,23263,Regular,1
108963,23825,Regular,0
49890,11631,Regular,1
69052,13392,Regular,0
92093,24065,Regular,0
104481,21188,Regular,1
37553,10525,Regular,0
114748,22297,Regular,1
108540,23263,Regular,1
96317,19952,Regular,0
72201,19175,Regular,0
31951,18748,Regular,1
68830,16376,Regular,1
31582,22986,Regular,0
79292,23523,Regular,1
106890,22798,Regular,1
106888,22798,Regular,1
40471,18751,Regular,1
15732,12847,Regular,0
30043,23919,Regular,0
103999,21133,Regular,1
87489,24045,Regular,1
95968,16249,Regular,1
11291,18751,Regular,1
11257,18751,Regular,1
69090,13392,Regular,0
43778,18641,Regular,0
102169,20577,Regular,0
93788,19635,Regular,0
93521,23002,Regular,0
118149,12434,Regular,0
97898,23002,Regular,0
118147,12435,Regular,1
83661,22995,Regular,1
109089,23101,Regular,0
79196,24065,Regular,0
11060,21803,Regular,0
11365,18751,Regular,1
115162,21170,Regular,0
92085,24065,Regular,0
92047,24065,Regular,0
34077,23919,Regular,0
109562,23597,Regular,0
22522,23386,Regular,1
107475,21419,Regular,0
108989,23101,Regular,0
97866,23857,Regular,0
110395,22934,Regular,1
44448,24065,Regular,0
106622,21535,Regular,1
93014,23213,Regular,0
6329,20719,Regular,0
76014,11355,Regular,0
11259,18751,Regular,1
43859,18640,Regular,0
8936,12839,Regular,1
6849,18764,Regular,1
92313,23002,Regular,0
72690,16683,Regular,0
97850,23002,Regular,0
94622,19206,Regular,0
117670,23280,Regular,0
70991,18463,Regular,1
69113,13403,Regular,0
50770,23068,Regular,0
69179,13403,Regular,0
59872,24065,Regular,0
104296,11391,Regular,0
102666,22972,Regular,1
45783,22741,Regular,1
36732,18225,Regular,0
96341,19952,Regular,0
102632,22972,Regular,1
111502,21617,Regular,1
114041,24118,Regular,1
116519,22966,Regular,1
103315,21229,Regular,1
111463,21904,Regular,0
10208,23120,Regular,0
109864,22606,Regular,0
50645,13104,Regular,0
22521,23566,Regular,0
116523,22966,Regular,1
31634,22940,Regular,1
9545,20176,Regular,1
93099,23212,Regular,1
93058,23212,Regular,1
93048,23212,Regular,1
103310,21229,Regular,1
22539,23566,Regular,0
96333,19952,Regular,0
112611,23728,Regular,0
98361,20088,Regular,0
96373,19952,Regular,0
115044,22758,Regular,0
69137,13403,Regular,0
43863,18641,Regular,0
114951,22930,Regular,1
106221,21921,Regular,1
109133,23101,Regular,0
18479,23064,Regular,0
50589,13104,Regular,0
96375,19952,Regular,0
93139,23212,Regular,1
100302,20231,Regular,0
5013,23212,Regular,1
115370,22800,Regular,1
89080,23212,Regular,1
71711,23212,Regular,1
105910,23212,Regular,1
103892,22856,Regular,1
93133,23212,Regular,1
6825,18764,Regular,1
102402,23156,Regular,1
14415,22939,Regular,1
90040,22668,Regular,0
93141,23212,Regular,1
93007,23212,Regular,1
119899,23801,Regular,1
94331,19654,Regular,1
11345,18751,Regular,1
117480,24096,Regular,0
112347,21871,Regular,1
83699,22995,Regular,1
63117,22833,Regular,0
11034,21803,Regular,0
119873,23801,Regular,1
40453,18751,Regular,1
119815,23801,Regular,1
23076,15764,Regular,1
68031,23065,Regular,1
15465,22701,Regular,1
87639,24013,Regular,0
50643,13106,Regular,0
50601,13106,Regular,0
103697,19258,Regular,1
22204,23366,Regular,0
66237,20671,Regular,1
58582,22645,Regular,0
40527,18751,Regular,1
103764,23820,Regular,0
102814,20671,Regular,1
107456,22664,Regular,1
94461,23920,Regular,1
113793,22068,Regular,1
106785,21367,Regular,0
90272,17074,Regular,0
22515,24178,Regular,0
90278,17074,Regular,0
50441,16752,Regular,1
50627,13104,Regular,0
76127,23920,Regular,1
91976,24013,Regular,0
102816,20671,Regular,1
102887,20719,Regular,0
93535,23002,Regular,0
93523,23002,Regular,0
94517,23002,Regular,0
30196,23920,Regular,1
106716,21535,Regular,1
102445,24061,Regular,1
66313,20671,Regular,1
30106,23920,Regular,1
113588,22301,Regular,1
14463,16662,Regular,0
88138,24095,Regular,1
50625,13106,Regular,0
43169,12436,Regular,1
42405,12526,Regular,1
59212,12436,Regular,1
5468,23596,Regular,0
68839,16328,Regular,0
117514,24096,Regular,0
93597,23002,Regular,0
97888,23002,Regular,0
93090,23212,Regular,1
72082,23212,Regular,1
49910,22655,Regular,0
93450,24096,Regular,0
95103,18194,Regular,0
43784,18641,Regular,0
96975,24096,Regular,0
69107,13403,Regular,0
69638,17826,Regular,1
16028,24013,Regular,0
95518,20149,Regular,0
90788,22701,Regular,1
103792,23820,Regular,0
30362,23503,Regular,1
68059,23065,Regular,1
11265,18751,Regular,1
43848,18641,Regular,0
43139,12436,Regular,1
101256,12436,Regular,1
43183,12436,Regular,1
43165,12436,Regular,1
103226,21263,Regular,1
116278,24196,Regular,0
64664,10913,Regular,0
99543,20331,Regular,0
109075,23101,Regular,0
99550,20331,Regular,0
42407,12526,Regular,1
97842,23857,Regular,0
99535,20332,Regular,1
11373,18751,Regular,1
102609,22972,Regular,1
99534,20159,Regular,0
108546,23263,Regular,1
79424,13364,Regular,0
112274,21870,Regular,0
118150,12436,Regular,1
47445,10668,Regular,1
95523,20159,Regular,0
11303,18751,Regular,1
90827,24095,Regular,1
109475,23885,Regular,1
30164,23920,Regular,1
118160,12438,Regular,0
95535,20159,Regular,0
80101,18974,Regular,1
95554,20159,Regular,0
95529,20159,Regular,0
95541,20159,Regular,0
95548,20159,Regular,0
107120,21815,Regular,1
102090,22937,Regular,0
51067,12828,Regular,1
105942,21085,Regular,0
51791,10595,Regular,1
89689,19820,Regular,1
67830,19695,Regular,0
67834,19695,Regular,0
104290,11391,Regular,0
104292,11391,Regular,0
22511,24178,Regular,0
109243,24196,Regular,0
113278,22284,Regular,1
87452,24042,Regular,0
44420,24065,Regular,0
80179,17526,Regular,1
80210,17874,Regular,0
96175,24051,Regular,0
104245,16453,Regular,1
109249,24186,Regular,0
41793,18580,Regular,0
67833,19602,Regular,1
49837,11627,Regular,0
67839,19602,Regular,1
54466,24042,Regular,0
67803,19602,Regular,1
80212,17526,Regular,1
80245,17526,Regular,1
112391,22893,Regular,1
90803,24095,Regular,1
38856,12417,Regular,0
92215,19821,Regular,1
30010,23920,Regular,1
38860,12417,Regular,0
38858,12417,Regular,0
38854,12417,Regular,0
93784,12417,Regular,0
93798,12417,Regular,0
93802,12417,Regular,0
93808,12417,Regular,0
93832,12417,Regular,0
93834,12417,Regular,0
93790,12417,Regular,0
93818,12417,Regular,0
93820,12417,Regular,0
93822,12417,Regular,0
93826,12417,Regular,0
93810,12417,Regular,0
38866,12417,Regular,0
38864,12417,Regular,0
38862,12417,Regular,0
93814,12417,Regular,0
93768,12417,Regular,0
93816,12417,Regular,0
93766,12417,Regular,0
93824,12417,Regular,0
93770,12417,Regular,0
93772,12417,Regular,0
93774,12417,Regular,0
93776,12417,Regular,0
93778,12417,Regular,0
93800,12417,Regular,0
93804,12417,Regular,0
93806,12417,Regular,0
93838,12417,Regular,0
93840,12417,Regular,0
93842,12417,Regular,0
93830,12417,Regular,0
52841,24065,Regular,0
93782,12417,Regular,0
93786,12417,Regular,0
93792,12417,Regular,0
93794,12417,Regular,0
51427,19821,Regular,1
102833,21150,Regular,1
52374,12499,Regular,0
29440,23776,Regular,1
51383,12785,Regular,0
52398,12499,Regular,0
90869,24179,Regular,0
33806,23049,Regular,0
109061,23101,Regular,0
103701,23920,Regular,1
107050,21815,Regular,1
30208,23920,Regular,1
102575,18641,Regular,0
66139,20671,Regular,1
44388,23120,Regular,0
16510,22698,Regular,0
14977,22698,Regular,0
29572,23776,Regular,1
14901,22698,Regular,0
17551,11530,Regular,1
32183,23936,Regular,1
32179,23936,Regular,1
117659,23281,Regular,1
17632,22645,Regular,0
51375,12785,Regular,0
52396,12497,Regular,0
93917,23776,Regular,1
67806,19695,Regular,0
52380,12497,Regular,0
51347,12785,Regular,0
52392,12497,Regular,0
79398,23776,Regular,1
67794,19695,Regular,0
67810,19695,Regular,0
103691,23920,Regular,1
104251,16453,Regular,1
30267,23920,Regular,1
67798,19695,Regular,0
102579,18641,Regular,0
100399,23920,Regular,1
31067,23909,Regular,0
117667,23281,Regular,1
91526,22645,Regular,0
34024,23196,Regular,1
106875,21367,Regular,0
106809,21367,Regular,0
112798,21627,Regular,1
112797,21624,Regular,0
74609,23774,Regular,0
74959,23774,Regular,0
60762,24065,Regular,0
49932,22655,Regular,0
87053,24051,Regular,0
14641,22637,Regular,0
16204,11083,Regular,1
106769,21367,Regular,0
52372,12497,Regular,0
40060,13925,Regular,1
22254,23366,Regular,0
82532,23776,Regular,1
69220,17697,Regular,1
106911,21367,Regular,0
100413,23920,Regular,1
83966,23366,Regular,0
69222,17697,Regular,1
51365,12785,Regular,0
61200,23776,Regular,1
110744,22832,Regular,1
113785,22068,Regular,1
22014,23570,Regular,0
22234,23366,Regular,0
52376,12499,Regular,0
34038,23920,Regular,1
93615,19791,Regular,1
82524,23776,Regular,1
83190,18147,Regular,1
101669,23263,Regular,1
107200,21120,Regular,1
30283,23920,Regular,1
69218,17697,Regular,1
68105,11617,Regular,1
102384,23156,Regular,1
112808,21627,Regular,1
4967,23766,Regular,0
69216,17697,Regular,1
105821,19733,Regular,0
4138,23813,Regular,0
59880,24065,Regular,0
34095,23920,Regular,1
34087,23920,Regular,1
44495,15058,Regular,0
95385,24096,Regular,0
93495,19791,Regular,1
113375,22304,Regular,1
115408,22800,Regular,1
51717,22800,Regular,1
31867,22800,Regular,1
51337,12787,Regular,0
112516,21744,Regular,1
32880,23059,Regular,0
71006,15982,Regular,0
102970,20685,Regular,1
71024,15982,Regular,0
102398,23156,Regular,1
68019,23065,Regular,1
107734,21898,Regular,0
113769,24124,Regular,1
22003,23571,Regular,1
82763,17874,Regular,0
101249,12434,Regular,0
11046,21803,Regular,0
6224,17095,Regular,1
33496,18974,Regular,1
117764,23243,Regular,0
105080,22995,Regular,1
112517,21738,Regular,1
5061,18859,Regular,1
36619,17541,Regular,1
70980,15785,Regular,1
85877,13285,Regular,0
85879,13285,Regular,0
68044,23065,Regular,1
68054,18386,Regular,1
68023,18386,Regular,1
71100,13308,Regular,1
108959,19241,Regular,0
13622,11438,Regular,0
79544,11426,Regular,0
71002,15982,Regular,0
58378,23568,Regular,1
83370,22995,Regular,1
112160,21845,Regular,1
69234,17697,Regular,1
110989,21594,Regular,0
101243,12434,Regular,0
110993,21594,Regular,0
97900,23002,Regular,0
51315,12795,Regular,1
106951,21367,Regular,0
104647,20945,Regular,1
93537,23002,Regular,0
37385,11261,Regular,0
108470,23263,Regular,1
119829,23801,Regular,1
101245,12434,Regular,0
43168,12434,Regular,0
27409,14453,Regular,1
119915,23801,Regular,1
76845,16328,Regular,0
108968,19241,Regular,0
84369,23432,Regular,1
68035,18386,Regular,1
11846,24136,Regular,0
43126,12434,Regular,0
101247,12434,Regular,0
72141,19176,Regular,0
72610,10349,Regular,0
106730,21535,Regular,1
55880,19568,Regular,1
49928,22655,Regular,0
22504,23386,Regular,1
71026,15982,Regular,0
103829,20819,Regular,1
49916,22655,Regular,0
49926,22655,Regular,0
85871,13285,Regular,0
113967,22370,Regular,1
109694,21516,Regular,1
89082,22653,Regular,1
85883,13285,Regular,0
71320,23142,Regular,1
65234,23142,Regular,1
104394,21279,Regular,1
104404,21279,Regular,1
103734,21261,Regular,1
71910,22988,Regular,0
30911,23142,Regular,1
30947,23143,Regular,1
106212,21343,Regular,1
71356,22977,Regular,0
59062,22684,Regular,0
59588,17522,Regular,1
102414,23156,Regular,1
82505,22653,Regular,1
117654,23280,Regular,0
72133,24136,Regular,0
117660,23280,Regular,0
117662,23280,Regular,0
117664,23280,Regular,0
85003,19384,Regular,1
104567,21654,Regular,0
69329,16477,Regular,0
71010,15982,Regular,0
94285,19124,Regular,0
37407,11261,Regular,0
82503,23212,Regular,1
85869,13285,Regular,0
85891,16313,Regular,1
36621,17525,Regular,1
72078,23212,Regular,1
69620,23887,Regular,0
89656,17532,Regular,0
71092,13308,Regular,1
117740,23243,Regular,0
110308,21574,Regular,0
70846,13254,Regular,1
84006,18175,Regular,1
109994,22606,Regular,0
85867,13285,Regular,0
71036,15982,Regular,0
90276,17074,Regular,0
79530,11426,Regular,0
103313,21227,Regular,1
52351,11459,Regular,0
85875,13285,Regular,0
85865,13285,Regular,0
27912,19889,Regular,0
71022,15982,Regular,0
6032,11470,Regular,0
70884,13254,Regular,1
93657,23002,Regular,0
71028,15982,Regular,0
70998,15982,Regular,0
71030,15982,Regular,0
71040,15982,Regular,0
93609,23002,Regular,0
71090,13308,Regular,1
80047,23774,Regular,0
88094,24127,Regular,1
90770,22701,Regular,1
105098,20982,Regular,0
30884,23223,Regular,0
71044,15982,Regular,0
27881,19889,Regular,0
90310,17074,Regular,0
50946,12958,Regular,1
105104,20982,Regular,0
95556,19821,Regular,1
95543,19821,Regular,1
23470,20579,Regular,0
70866,13254,Regular,1
88340,19235,Regular,0
27307,11466,Regular,0
85907,16313,Regular,1
110002,22606,Regular,0
42638,22671,Regular,0
93611,23002,Regular,0
32876,15011,Regular,0
65241,23223,Regular,0
36480,12854,Regular,0
105116,20982,Regular,0
50721,20481,Regular,1
114002,24206,Regular,1
36488,18769,Regular,0
94380,24096,Regular,0
52104,12648,Regular,0
78475,18001,Regular,0
116265,23030,Regular,1
90036,22668,Regular,0
116277,23030,Regular,1
13632,11438,Regular,0
52205,19889,Regular,0
78487,18001,Regular,0
27334,11465,Regular,0
37383,11261,Regular,0
24890,10934,Regular,1
49815,11627,Regular,0
36615,17541,Regular,1
87872,19377,Regular,1
37397,11261,Regular,0
15425,22701,Regular,1
113185,20035,Regular,0
71349,23223,Regular,0
71106,13308,Regular,1
108943,19282,Regular,0
13634,11438,Regular,0
71328,22977,Regular,0
104015,21133,Regular,1
74977,23774,Regular,0
89878,11351,HSC,0
79440,18764,Regular,1
77612,19380,Regular,0
33286,18941,Regular,0
94991,19287,Regular,0
94332,13328,Regular,0
82406,24127,Regular,1
108933,19282,Regular,0
78503,18001,Regular,0
30882,23223,Regular,0
109984,22606,Regular,0
113318,22295,Regular,1
108118,24061,Regular,1
11126,21795,Regular,1
27848,19889,Regular,0
49565,18974,Regular,1
49894,18298,Regular,0
96069,19889,Regular,0
112472,21734,Regular,0
105553,23229,Regular,1
75952,22949,Regular,1
20510,13216,Regular,1
100550,20193,Regular,0
100544,20193,Regular,0
49898,18298,Regular,0
94465,23920,Regular,1
87025,22663,Regular,0
77235,21649,Regular,0
105558,23596,Regular,0
90992,24127,Regular,1
88146,24095,Regular,1
103943,23223,Regular,0
27846,19889,Regular,0
52198,19889,Regular,0
27858,19889,Regular,0
112930,21827,Regular,1
112940,21827,Regular,1
85881,13285,Regular,0
85861,13285,Regular,0
27368,11466,Regular,0
71567,19180,Regular,1
115119,23836,Regular,1
112494,21734,Regular,0
13626,11438,Regular,0
70992,15785,Regular,1
78521,18001,Regular,0
82682,21803,Regular,0
111098,22872,Regular,1
71595,19180,Regular,1
20524,13214,Regular,1
36599,17541,Regular,1
111072,22873,Regular,1
30888,23223,Regular,0
37409,11261,Regular,0
105555,21340,Regular,1
90215,11261,Regular,0
112493,21736,Regular,1
85911,16313,Regular,1
98644,17163,Regular,1
71325,23223,Regular,0
31251,24179,Regular,0
103295,21227,Regular,1
37373,11261,Regular,0
77249,21649,Regular,0
98646,17163,Regular,1
95280,19469,Regular,0
108950,19241,Regular,0
85913,13285,Regular,0
36623,17541,Regular,1
85915,16313,Regular,1
71004,15982,Regular,0
105545,23229,Regular,1
75936,22949,Regular,1
98662,17163,Regular,1
105541,23229,Regular,1
51181,16843,Regular,0
105543,21340,Regular,1
117451,23298,Regular,0
4607,23805,Regular,0
38208,13232,Regular,0
110731,21579,Regular,1
88363,19235,Regular,0
82735,17874,Regular,0
87004,22663,Regular,0
109455,22795,Regular,1
115213,22795,Regular,1
16152,21671,Regular,0
37395,11261,Regular,0
88112,24095,Regular,1
30914,23223,Regular,0
108923,19282,Regular,0
27883,19889,Regular,0
106791,21367,Regular,0
71094,13308,Regular,1
97872,23857,Regular,0
6890,20312,Regular,0
109914,20494,Regular,0
10270,21824,Regular,0
105548,18718,Regular,0
98205,23845,Regular,0
14346,13925,Regular,1
112631,23728,Regular,0
16438,11091,Regular,0
117500,24096,Regular,0
117486,24096,Regular,0
102321,19455,Regular,0
91365,18991,Regular,1
6439,13720,Regular,0
91375,18991,Regular,1
36104,16143,Regular,0
52078,12587,Regular,1
44474,13162,Regular,0
51212,16843,Regular,0
52388,12499,Regular,0
6481,13720,Regular,0
6471,13720,Regular,0
6435,13720,Regular,0
18096,11644,Regular,0
50628,13109,Regular,1
84291,17874,Regular,0
95447,18207,Regular,0
27869,19889,Regular,0
50618,13109,Regular,1
105547,23229,Regular,1
103710,13109,Regular,1
97884,23857,Regular,0
43857,11341,Regular,0
74997,23774,Regular,0
36459,13207,Regular,0
111915,21534,Regular,1
105549,21340,Regular,1
117494,24096,Regular,0
30030,23920,Regular,1
117502,24096,Regular,0
107199,21118,Regular,0
85521,13356,Regular,0
33085,23939,Regular,0
77608,10712,Regular,0
33759,23049,Regular,0
77312,16410,Regular,1
85485,13354,Regular,0
43836,11341,Regular,0
111863,21534,Regular,1
114626,22553,Regular,1
87788,24009,Regular,0
33087,23939,Regular,0
109543,22795,Regular,1
103718,12605,Regular,1
58789,18336,Regular,0
37399,11261,Regular,0
90217,11261,Regular,0
16098,21676,Regular,0
36605,17525,Regular,1
71162,16427,Regular,0
94150,18207,Regular,0
97920,23857,Regular,0
90693,19471,Regular,1
4010,11644,Regular,0
104253,19519,Regular,0
104254,19404,Regular,1
6489,13720,Regular,0
104255,19519,Regular,0
44081,22809,Regular,0
84609,24179,Regular,0
44109,11328,Regular,0
16318,11083,Regular,1
104256,19404,Regular,1
90680,19471,Regular,1
33777,23049,Regular,0
77610,19380,Regular,0
83171,18147,Regular,1
109547,22795,Regular,1
95439,18207,Regular,0
43852,18641,Regular,0
45725,18683,Regular,1
102469,22806,Regular,1
36607,17541,Regular,1
90219,11261,Regular,0
90221,11261,Regular,0
104257,19519,Regular,0
104258,19404,Regular,1
104259,19519,Regular,0
104260,19404,Regular,1
104261,19519,Regular,0
104262,19404,Regular,1
84764,20454,Regular,1
16897,11822,Regular,0
27254,14455,Regular,0
114008,22449,Regular,1
36145,12300,Regular,1
83688,19604,Regular,0
112086,21845,Regular,1
71108,13308,Regular,1
106331,22637,Regular,0
92109,24029,Regular,0
61255,18905,Regular,1
85909,13285,Regular,0
85206,13925,Regular,1
79538,11426,Regular,0
33502,18974,Regular,1
77237,21649,Regular,0
44075,11332,Regular,1
58781,13720,Regular,0
6433,13720,Regular,0
94135,18206,Regular,1
71098,13308,Regular,1
95454,18206,Regular,1
102471,21153,Regular,0
52175,12632,Regular,0
109495,22795,Regular,1
50945,17730,Regular,0
22201,24222,Regular,1
114536,12945,Regular,1
15421,22701,Regular,1
30166,23920,Regular,1
77526,24051,Regular,0
92153,24002,Regular,1
71016,15982,Regular,0
106317,22637,Regular,0
49532,18487,Regular,0
110253,22607,Regular,1
101986,22795,Regular,1
50667,17238,Regular,1
115179,22795,Regular,1
119905,23801,Regular,1
50599,13104,Regular,0
78490,19764,Regular,1
102984,21233,Regular,1
79524,11426,Regular,0
9324,18905,Regular,1
102576,18683,Regular,1
102580,18683,Regular,1
85893,13285,Regular,0
6066,23574,Regular,0
6050,23574,Regular,0
8839,13176,Regular,1
90800,24197,Regular,0
25533,12368,Regular,1
93496,19791,Regular,1
105927,24222,Regular,1
78502,19764,Regular,1
104711,23250,Regular,1
74979,19374,Regular,0
2098,20312,Regular,0
106208,21345,Regular,0
24358,12181,Regular,1
45946,21805,Regular,0
11142,21805,Regular,0
104713,23250,Regular,1
74892,24002,Regular,1
16372,11091,Regular,0
36430,18974,Regular,1
71042,15982,Regular,0
71018,15982,Regular,0
36434,18974,Regular,1
71032,15982,Regular,0
71012,15982,Regular,0
49583,18974,Regular,1
74918,24002,Regular,1
117478,24096,Regular,0
23681,23586,Regular,1
113466,20443,Regular,0
113460,20443,Regular,0
116773,24003,Regular,0
90734,19471,Regular,1
71096,13308,Regular,1
71104,13308,Regular,1
103709,13104,Regular,0
71126,9666,Regular,0
113448,20443,Regular,0
71000,15982,Regular,0
113454,20443,Regular,0
37389,11261,Regular,0
47975,20984,Regular,1
6292,17097,Regular,1
37375,11261,Regular,0
88581,19269,Regular,0
37405,11261,Regular,0
106218,21347,Regular,0
30909,23142,Regular,1
6296,17095,Regular,1
59697,24065,Regular,0
8844,18734,Regular,0
106132,23981,Regular,0
74888,24002,Regular,1
77241,21649,Regular,0
106130,23981,Regular,0
77243,21649,Regular,0
36613,17525,Regular,1
42116,12588,Regular,0
16430,11091,Regular,0
85522,20577,Regular,0
85531,20577,Regular,0
110501,22937,Regular,0
105957,21085,Regular,0
29582,23776,Regular,1
78221,17675,Regular,0
70996,15982,Regular,0
71014,15982,Regular,0
85901,13285,Regular,0
11129,21792,Regular,0
119001,23831,Regular,1
119015,23831,Regular,1
24448,12185,Regular,1
87003,12341,Regular,1
112602,22283,Regular,1
51381,12787,Regular,0
99402,22660,Regular,0
116787,24003,Regular,0
112872,23004,Regular,1
103804,23820,Regular,0
83718,19604,Regular,0
49912,22655,Regular,0
24044,24180,Regular,0
50943,17730,Regular,0
36265,12303,Regular,0
85905,13285,Regular,0
85903,16313,Regular,1
83670,19604,Regular,0
104299,21296,Regular,1
83676,19604,Regular,0
93311,12414,Regular,1
68987,13397,Regular,1
50949,17730,Regular,0
86408,24052,Regular,1
25501,12368,Regular,1
103988,21123,Regular,0
24102,24180,Regular,0
15255,22704,Regular,0
109519,22795,Regular,1
9560,20176,Regular,1
87490,19163,Regular,0
31604,24136,Regular,0
42951,15764,Regular,1
44497,13152,Regular,1
112634,22283,Regular,1
112775,23005,Regular,0
36277,12303,Regular,0
110407,22934,Regular,1
104982,20972,Regular,1
110168,22607,Regular,1
36271,12304,Regular,0
110995,22870,Regular,0
68058,23065,Regular,1
117346,23142,Regular,1
67802,19582,Regular,0
27402,11466,Regular,0
50583,13104,Regular,0
24898,10934,Regular,1
116788,24002,Regular,1
116790,24002,Regular,1
117441,23347,Regular,0
33880,23069,Regular,1
44462,13152,Regular,1
31942,22802,Regular,0
63780,15793,Regular,1
103990,21123,Regular,0
31872,22802,Regular,0
49552,11698,Regular,0
36431,11698,Regular,0
105659,21058,Regular,0
51210,24222,Regular,1
23385,15781,Regular,1
94210,19650,Regular,0
49841,11627,Regular,0
70008,22166,Regular,0
