route_id,route_short_name,route_long_name,route_type,agency_id
22038,57D CT2,Moolakadai TO Poochiathipedu,3,69
24431,2A R,Anna Square TO K.Kannadasan Nagar,3,69
22041,35 CT,Ayanavaram TO Island ground,3,69
22044,60 R,Anakaputhur TO Broadway,3,69
22045,60 CT1,Anakaputhur TO Saidapet,3,69
22046,60 CT2,Chromepet TO Anakaputhur,3,69
22048,60 CT3,Saidapet TO Anakaputhur,3,69
24433,2A R1,K.Kannadasan Nagar TO Anna Square,3,69
21994,142B,Perambur B.T TO Periyar Nagar,3,69
22051,35C,Ayanavaram B.T TO Korattur,3,69
22054,42B CT1,Otteri TO Poompuhar,3,69
22055,42B CT2,Perambur B.T TO Poompuhar,3,69
24434,33B R,Kaviarasu Kannadasan Nagar Bus Stand TO Island ground Terminus,3,69
22063,35C,Korattur TO Ayanavaram B.T,3,69
22065,53 CT1,M.G.R.Koyambedu  TO  Royapuram,3,69
22068,53 R,Poonamallee B.T TO Royapuram,3,69
22069,53 CT2,RoyapuramTO  M.G.R.Koyambedu,3,69
24435,33B R,Island ground Terminus TO Kaviarasu Kannadasan Nagar Bus Stand,3,69
22070,53 R1,Royapuram TO Poonamallee B.T,3,69
22072,50 CT,M.G.R.Koyambedu TO Thiruverkadu B.S,3,69
22074,50 CT1,Royapuram TO Vallalar Nagar,3,69
22077,50 CT4,Vallalar Nagar TO  Royapuram,3,69
24436,33C R,Kaviarasu Kannadasan Nagar TO Island ground,3,69
22083,17K CT,Vadapalani TO Dasarathapuram,3,69
22085,17K CT1,Dasarathapuram TO Vadapalani,3,69
22089,18B CT3,Little Mount TO Royapuram,3,69
22091,18B CT3,Royapuram TO Little Mount,3,69
24437,33C R,Island ground TO Kaviarasu Kannadasan Nagar,3,69
10551,18ACT,K.K.Nagar TO Kilambakkam B.T,3,69
16312,18ACT,Tambaram West B.S TO Cemetery Road,3,69
10552,18ACT,Kilambakkam B.T TO Guindy Tvk Estate,3,69
24438,48BX,Vallalar Nagar TO Oragadam,3,69
24439,33L R,Island Ground TO Kodungaiyur Parvathi Naga,3,69
22095,18ACT CT,Keelkattalai TO Royapuram,3,69
22100,18ACT CT4,Saidapet TO Tambaram West,3,69
22102,18ACT CT5,Tambaram West TO Saidapet,3,69
22103,18ACT CT6,Todd Hunter Nagar TO  Royapuram,3,69
22104,18ACT CT7,Saidapet TO  Royapuram,3,69
22107,38A CT,Island ground  TO Madhavaram,3,69
22108,38A CT2,Madhavaram TO  Island ground,3,69
22109,38A CT1,Madhavaram TO Manali,3,69
22110,38A CT3,Manali TO Madhavaram,3,69
22115,42C CT,Island ground  TO Perambur B.T,3,69
22116,42C R,Island ground TO Teachers Colony,3,69
22118,42C CT1,Perambur B.T TO Island ground,3,69
22119,42C CT2,Perambur B.T TO Teachers Colony,3,69
24441,33L R,Kodungaiyur Parvathi Naga TO Island ground Terminus,3,69
22123,42M R,Island ground TO M.M.B.T,3,69
22127,42M CT1,Perambur B.T TO M.M.B.T,3,69
22135,49 CT3,Thiruvanmiyur Bus Stand TO Mugalivakkam,3,69
24442,SC1 CT1,Tondiarpet TO I.O.C,3,69
22146,7E CT,Ambattur I.E TO Nolambur Sakthi Nagar,3,69
24444,64K R,Kaviarasu Kannadasan Nagar TO Island ground,3,69
22149,7E CT3,Island ground  TO Nolambur Sakthi Nagar,3,69
22151,7E CT2,Nolambur Sakthi Nagar TO Ambattur I.E,3,69
24443,64K CT1,K.Kannadasan Nagar TO Perambur B.T,3,69
24445,64K R,Island ground TO Kaviarasu Kannadasan Nagar,3,69
24446,48BX,Oragadam TO Vallalar Nagar,3,69
22178,51J CT2,Saidapet TO Mambakkam Kootroad,3,69
22174,51J CT7,Mambakkam Kootroad TO Saidapet,3,69
11785,547CT,REDHILLS TO SIRUVAPURI,3,69
22184,7K CT1,Island ground TO Anna Nagar West,3,69
22186,7K R,Island ground TO Padikuppam,3,69
22191,52K CT4,Saidapet TO Royapuram,3,69
22200,20A R,Island TO J.J.Nagar West,3,69
22202,20A,Island TO Villivakkam,3,69
22207,20A CT2,Villivakkam TO Island,3,69
22206,20A CT1,J.J.Nagar West TO Ayanavaram B.T,3,69
22208,20D CT,Ayanavaram B.T TO Sidco Nagar,3,69
22209,20D R,Island TO Sidco Nagar,3,69
22210,20D CT,Sidco Nagar TO Ayanavaram B.T,3,69
22211,20D R,Sidco Nagar TO  Island,3,69
22224,20D CT1,Sidco Nagar TO Villivakkam,3,69
22216,71D CT,Avadi Bus Terminus TO Royapuram,3,69
22222,71D CT6,Thiruninravur Bus Stand TO  Royapuram,3,69
22223,20D CT1,Villivakkam TO Sidco Nagar,3,69
22229,120E CT,Ambattur I.E TO Kilkondaiyur,3,69
22230,120E CT1,Avadi B.T TO Kilkondaiyur,3,69
22231,120E CT2,Kilkondaiyur TO Ambattur I.E,3,69
22232,120E CT3,Kilkondaiyur TO Avadi B.T,3,69
22233,120E R,Kilkondaiyur TO  Royapuram,3,69
22234,120E R1,Royapuram TO Kilkondaiyur,3,69
22235,120K CT,Avadi B.T TO Kadhavoor,3,69
22236,120K CT1,Kadhavoor TO Avadi B.T,3,69
22237,120K R,Kadhavoor TO  Royapuram,3,69
22238,120K R1,Royapuram TO Kadhavoor,3,69
22243,150 R,Avadi B.T TO  Royapuram,3,69
22244,150 R1,Royapuram TO Avadi B.T,3,69
22245,155A CT,Nehru Nagar TO Pazhanthandalam,3,69
22246,71V CT,Avadi B.T TO Veppampattu E.Waran Nagar,3,69
22660,555S,Kilambakkam B.T TO Sholinganallur,3,69
22655,515T,Kilambakkam B.T TO Thiruporur,3,69
22656,515T,Thiruporur TO Kilambakkam B.T,3,69
22658,515K,Kovalam TO Kilambakkam B.T,3,69
22249,71V CT1,Veppampattu E.Waran Nagar TO Avadi B.T,3,69
22251,155A CT,Pazhanthandalam TO Nehru Nagar,3,69
22253,155A R,Pazhanthandalam TO Royapuram,3,69
22263,52G CT1,Cowl Bazaar TO Nehru Nagar,3,69
22265,52G R,Cowl Bazaar TO Royapuram,3,69
22274,56K CT3,Kargil Nagar TO  Ennore,3,69
22283,11 R,Thiyagarayanagar TO Royapuram,3,69
22284,120F CT,Oragadam TO Royapuram,3,69
22292,60A R,Kundrathur to Royapuram,3,69
22294,57H R,Island ground TO New Erumai Vetti Palayam,3,69
22295,57H R,New Erumai Vetti Palayam TO Island ground,3,69
22297,13 R,Thiyagarayanagar TO Island ground,3,69
22300,57D R,Island ground TO Poochi Athipet,3,69
22301,57D R,Poochi Athipet TO Island ground,3,69
22302,53P R,Pattur TO Royapuram,3,69
22303,53P R,Royapuram TO Pattur,3,69
22309,26B R,Mangadu TO Royapuram,3,69
22313,101X,Poonamallee Depot TO  Poonamallee Bus Terminus,3,69
22314,53P CT2,Royapuram TO M.G.R.Koyambedu,3,69
22316,53P CT2,M.G.R.Koyambedu TO Royapuram,3,69
22317,101X CT11,Poonamallee Bus TO Royapuram terminus,3,69
22318,S75 CT8,Padi Lucas Tvs  TO  Annanagar Tower,3,69
22320,26G CT,Ramapuram TO Vadapalani B.S,3,69
24455,50 R,Royapuram TO Thiruverkadu,3,69
24456,50 R1,Thiruverkadu TO Royapuram,3,69
22332,120G CT1,M.G.R.Koyambedu TO Ambattur I.E,3,69
22336,13 CT,Todd Hunter Nagar TO Island ground,3,69
22344,S74 CT,Kumaran Kundram TO Keelkattalai,3,69
22349,120G CT3,Menambedu TO Secretariat,3,69
22356,18X CT,Tambaram West TO Oonamancheri,3,69
22357,18X,Tambaram West TO Thiruporur,3,69
22358,18X CT,Thiruporur TO Tambaram West,3,69
22361,155A CT1,Pazhanthandalam TO Pallavaram,3,69
22363,18X CT,Oonamancheri TO Tambaram West,3,69
22364,155A CT1,Pallavaram TO Pazhanthandalam,3,69
22366,15F CT4,Secretariat TO  M.G.R.CENTRAL,3,69
22369,MAA2,Chennai Airport Metro TO Kalaignar Nagar,3,69
22370,18ACT CT1,Keelkattalai  TO  Royapuram,3,69
22374,18B CT,Kilambakkam TO Little Mount,3,69
22375,49 CT1,Mugalivakkam TO Royapuram,3,69
22378,44C CT1,Tondiarpet TO Island ground,3,69
22381,35C CT,Ayanavaram Bus  TO Island ground,3,69
22382,18B CT1,Kilambakkam TO Kotturpuram,3,69
22385,18B CT4,Kotturpuram TO Kilambakkam,3,69
22388,18D CT1,Keelkattalai TO Saidapet Depot,3,69
22389,35C CT,Island ground TO Ayanavaram Bus,3,69
22392,18D CT3,Ngo Colony TO  Royapuram,3,69
22400,42B CT,Agaram TO  Island ground,3,69
22406,44C CT,Island ground TO TONDIARPET,3,69
22416,24A CT1,Anna Nagar West TO L.F.C,3,69
22417,57H CT7,Island ground TO Red Hills,3,69
22421,597A CT4,Poonamallee TO Royapuram,3,69
22423,597A CT3,Royapuram TO Poonamallee,3,69
22427,60A CT,Nehru Nagar TO Royapuram,3,69
22429,64C CT2,Moolakadai TO Manjampakkam,3,69
22433,57F CT6,Island ground TO Padiyanallur,3,69
22441,72 CT10,Todd Hunter Nagar TO Royapuram terminus,3,69
22443,72 CT11,Thiyagarayanagar TO Royapuram,3,69
22445,88C CT,Kundrathur TO Royapuram,3,69
22664,101X CT12,Royapuram terminus TO Thirumazhisai Bus Stand,3,69
22667,101X CT3,Vellavedu TO  Royapuram,3,69
22670,206,Avadi B.T TO Kilambakkam B.T,3,69
22671,206,Kilambakkam B.T TO Avadi B.T,3,69
22686,500E R,Echankaranai TO Tambaram West,3,69
22685,500E R,Tambaram West TO Echankaranai,3,69
22687,S90,Mannivakkam TO Tambaram West,3,69
22688,519T,Adyar B.T TO Thaiyur Koman Nagar,3,69
22689,118T,Tambaram West TO Dhargas Nagar,3,69
22691,118T,Dhargas Nagar TO Tambaram West,3,69
22693,118P CT,Tambaram West Bus Stand TO Parameshwari Nagar,3,69
22694,519T,Thaiyur Koman Nagar TO Adyar B.T,3,69
22703,55DEt,Kumizhi TO Tambaram West,3,69
22708,S6,Vengambakkam / V.Rd Jn TO Tambaram West,3,69
22711,55M,Tambaram West TO Melkottaiyur,3,69
22698,500,Tambaram West TO Chengalpet,3,69
22699,500,Chengalpet TO Tambaram West,3,69
22700,55V,Tambaram West TO Kilambakkam B.T,3,69
22701,55V,Kilambakkam B.T TO Tambaram West,3,69
22702,55DEt,Tambaram West TO Kumizhi,3,69
22704,515,Tambaram West TO Mamallapuram,3,69
22705,515,Mamallapuram TO Tambaram West,3,69
22707,S6,Tambaram West TO Vengambakkam / V.Rd Jn,3,69
22712,55M,Melkottaiyur TO Tambaram West,3,69
22730,118G,Tambaram West TO Kavanoor Koot Road,3,69
22720,515CT,Tambaram TO  Kelambakkam Bus Terminal,3,69
22729,118G,Kavanoor Koot Road TO Tambaram West,3,69
22732,55G,Tambaram West TO Venkampakkam Village,3,69
22734,55G,Venkampakkam Village TO Tambaram West,3,69
22737,55D,Tambaram West TO Nallambakkam,3,69
22738,55D,Nallambakkam TO Tambaram West,3,69
22747,153T,M.G.R.Koyambedu TO Thiruvallur,3,69
22748,153T,Thiruvallur TO M.G.R.Koyambedu,3,69
22749,154B,Poonamallee B.T TO Nanganallur,3,69
22750,154B,Nanganallur TO Poonamallee B.T,3,69
22754,54K,Saidapet TO Nemam,3,69
22759,54K,Nemam TO Saidapet,3,69
22765,54L R,Vellavedu TO Royapuram,3,69
22767,54T,Thyagaraya Nagar TO Chembarambakkam,3,69
22771,553K,Katrambakkam TO M.G.R.Koyambedu,3,69
22772,553K,M.G.R.Koyambedu TO Katrambakkam,3,69
22774,553K R,M.G.R.Koyambedu TO Sunguvarchathiram,3,69
22775,553K R,Sunguvarchathiram TO M.G.R.Koyambedu,3,69
22779,583A R1,Thiruvallur TO  Sriperumbudur,3,69
22785,65A CT3,Poonamallee Bus Terminus to Thiyagarayanagar Terminus,3,69
22786,S75,Padi Lucas Tvs TO Ambattur Ot Bus Stand,3,69
22787,65A CT1,Thiyagarayanagar TO Poonamallee Depot,3,69
24463,59,Thiruverkadu TO Vallalar Nagar,3,69
22803,104A,Avadi B.T TO Kilambakkam B.T,3,69
22805,104A,Kilambakkam B.T TO Avadi B.T,3,69
22814,572K,Avadi B.T TO Kizhanoor,3,69
22817,572K,Kizhanoor TO Avadi B.T,3,69
22823,580M,Avadi B.T TO Malanthur,3,69
22825,580M,Malanthur TO Avadi B.T,3,69
22826,65E,Avadi B.T TO Poonamallee B.T,3,69
22827,65E,Poonamallee B.T TO Avadi B.T,3,69
22837,S49,Avadi Bus Terminus to North Prakash nagar,3,69
22838,S49,North Prakash nagar to Avadi Bus Terminus,3,69
16787,109,Kovalam TO Besant Nagar,3,69
16774,109,Adyar B.T TO Kovalam,3,69
16785,109,Kovalam TO Thiruvanmiyur,3,69
12644,71E,Avadi B.T TO Thirunindravoor,3,69
21521,71E,Ambattur I.E TO Thirunindravoor,3,69
21520,71E,Ambattur I.E TO Royapuram,3,69
22861,57F CT1,Redhills Bus TO Island ground,3,69
22862,57F CT7,Island ground TO Redhills,3,69
22871,26 CT8,Valasaravakkam TO  Royapuram,3,69
22872,26 CT7,Vadapalani TO  Royapuram,3,69
22876,A1 CT2,Island TO  M.G.R.Koyambedu,3,69
22877,A45B CT2,Anna Square TO Guindy Tvk Estate,3,69
22887,S2 R1,Medavakkam Jayachandran TO Chromepet,3,69
22879,A45B CT,Anna Square TO Iyyapanthangal,3,69
22888,32B CT2,Vivekananda House TO Tondiarpet B.S,3,69
22886,S2 R,Chromepet TO Medavakkam Jayachandran,3,69
22892,A51 CT2,Saidapet TO Tambaram West B.S,3,69
22894,A51 CT3,Tambaram West B.S TO Saidapet,3,69
22900,17K R,Dasarathapuram TO Royapuram,3,69
22915,102P CT20,Adyar B.S TO  Island ground,3,69
22909,583A R,Sriperumbudur TO Thiruvallur,3,69
22913,102P CT1,Kannagi Nagar B.S TO  Island ground,3,69
22923,24A R1,Vivekananda House TO Anna Nagar West,3,69
22920,102P CT7,Greams road to  Island ground,3,69
22921,24A CT6,Vivekananda TO  Korattur,3,69
22922,24A CT3,Korattur TO  Vivekananda House,3,69
22924,24A,Anna Nagar West TO Vivekananda House,3,69
22925,24AX,Teachers Colony TO Vivekananda House,3,69
22926,24AX,Vivekananda House TO Teachers Colony,3,69
24473,95 CT3,Sholinganallur TO Tambaram East,3,69
22931,109 CT1,Kovalam TO Thiruvanmiyur,3,69
22932,109 CT2,Thiruvanmiyur TO  Island ground,3,69
22933,109 CT3,Thiruvanmiyur TO Kovalam,3,69
22934,15G R1,M.M.D.A.Colony Rd.Jn TO  Island ground,3,69
22935,15G R,Island ground TO M.M.D.A.Colony Rd.Jn,3,69
22937,7H R,Island ground TO J.J.Nagar East,3,69
22938,104CX R,M.G.R.Koyambedu TO Guduvanchery,3,69
22939,104CX R,Guduvanchery TO M.G.R.Koyambedu,3,69
22940,153P,Perambakkam TO M.G.R.Koyambedu,3,69
22941,77VEt,M.G.R.Koyambedu TO Koyambakkam,3,69
22942,63 R,Icf TO Thiruverkadu,3,69
22948,7E R1,Island ground TO Ambattur I.E,3,69
22944,47C,Ambattur O.T TO Kotturpuram,3,69
22945,120G R,Royapuram TO Menambedu,3,69
22946,47CX,Thyagaraya Nagar TO Ayappakkam,3,69
22947,47CX,Ayappakkam TO Thyagaraya Nagar,3,69
22950,S73,Ambattur I.E TO Thiruverkadu,3,69
22957,71E R1,Thirunindravoor TO  Royapuram,3,69
22960,41D CT2,Ambattur I.E TO Ambattur O.T,3,69
22963,41D CT5,Ambattur O.T TO Ambattur I.E,3,69
22971,5C CT1,Taramani TO Adyar B.T,3,69
22969,5C CT,Adyar TO  Royapuram,3,69
22970,5C R,Royapuram TO  Taramani,3,69
22975,A51 CT8,Saidapet TO  Royapuram,3,69
22977,119 CT7,Semmancheri S.C.B TO Adyar Depot,3,69
24474,95 R2,Tambaram East TO Sholinganallur,3,69
22985,109T,Kovalam TO Thiruvotriyur B.T,3,69
22986,121 R1,Minjur TO M.G.R.Koyambedu,3,69
22990,36M,Vallalar Nagar TO Vichoor,3,69
22991,36M,Vichoor TO Vallalar Nagar,3,69
22992,36V,Thiruvotriyur B.T TO Redhills,3,69
22993,36V,Redhills TO Thiruvotriyur B.T,3,69
23004,44CT,Island ground TO I.O.C,3,69
23005,44CT,I.O.C TO Island ground,3,69
22997,38D,Thiruvotriyur B.T TO Kodungaiyur Parvathi Nagar,3,69
22998,38D,Kodungaiyur Parvathi Nagar TO Thiruvotriyur B.T,3,69
23001,44C R,Island ground TO Manali,3,69
23003,44C R,Manali TO Island ground,3,69
23006,556 CT,Thangal Tollgate TO Ponneri B.S,3,69
23008,556 CT,Ponneri B.S TO Thangal Tollgate,3,69
23011,595 R1,Thangal Tollgate TO Pazhaverkadu,3,69
23012,10E CT,Saidapet West Bus Stand TO K.K Nagar Depot,3,69
23013,10E CT1,K.K Nagar Depot TO Saidapet West Bus Stand,3,69
23016,10E CT2,Royapuram TO Ekkattuthangal,3,69
23018,119 CT8,Adyar Depot TO  Guindy Bus,3,69
23019,120 CT1,Central Depot TO  Royapuram terminus,3,69
23020,120 CT2,Royapuram TO  Central Depot,3,69
23021,17D CT,K.K.Nagar TO Ethiraj College,3,69
23022,18A CT11,Central Depot TO  Royapuram,3,69
23023,18A CT12,Royapuram terminus TO  Central Depot,3,69
23024,18A CT9,Royapuram TO Mkb Nagar,3,69
23025,41D CT3,Ambattur Industrial Estate  TO  Mandaveli,3,69
23026,41D CT4,Mandaveli TO  Ambattur Industrial Estate,3,69
23027,57F CT,Island ground TO  Mkb Nagar East,3,69
23028,5C CT2,Central Depot TO  Royapuram,3,69
23029,5C CT2,Royapuram TO  Central Depot,3,69
23030,71E CT1,Central Depot to  Royapuram,3,69
23031,71E CT2,Royapuram terminus  TO  Central Depot,3,69
23032,91 CT11,MGR CHENNA TO  Thiruvanmiyur Depot,3,69
23033,91 CT7,Thiruvanmiyur TO  MGR CHENNAI,3,69
23034,91 CT9,M.G.R.Central TO  Thiruvanmiyur Depot,3,69
23035,A51 CT4,Central Depot TO  Royapuram,3,69
23036,A51 CT5,Royapuram terminus  TO  Central Depot,3,69
23037,M1 CT7,Thiruvanmiyur TO  Saidapet,3,69
23038,MAA2 CT2,Kalaignar Nagar TO Meeanambakkam International Airport,3,69
23039,S73T R1,Ambattur Industrial Estate TO  Thiruverkadu,3,69
23040,S73T R,Thiruverkadu to  Ambattur Industrial Estate,3,69
23044,10A,K.K.Nagar TO Saidapet West,3,69
23049,9M,Thyagaraya Nagar TO A.G.S.Officer'S Colony,3,69
23050,9M,A.G.S.Officer'S Colony TO Thyagaraya Nagar,3,69
23052,S18D,Keelkattalai TO Saidapet,3,69
23053,S18D,Saidapet TO Keelkattalai,3,69
23062,552K,Thiruporur TO Keelkattalai,3,69
23069,J51 CT,Velachery B.T TO Venkadamangalam,3,69
23074,M18C,Keelkattalai TO Thyagaraya Nagar,3,69
23082,21G CT6,Kilambakkam B.T TO Tambaram West,3,69
23092,18K ct,Kk Nagar TO Saidapet West,3,69
23087,104C,Anna Nagar West TO M.G.R.Koyambedu,3,69
23089,10A,Saidapet West TO K.K.Nagar,3,69
23090,121 ct1,Anna Nagar West TO M.G.R.Koyambedu,3,69
23093,155A,Nehru Nagar Pozhichalur (Towards Sivan Kovil Pozhichalur) TO Chrompet-1 Depot (Towards Depot),3,69
23095,515A cut,Tambaram West TO Chrompet-2,3,69
23096,72 ct,Thiyagarayanagar Terminus TO Todd Hunter Nagar,3,69
23097,72 ct,Todd Hunter Nagar TO Thiyagarayanagar Terminus,3,69
23104,18K CT,Saidapet West TO Kk Nagar,3,69
23108,S18K,K.K Nagar Depot TO Saidapet West Parsn Nagar,3,69
23109,29AET,Otteri Police Station TO Anna Square,3,69
23113,102M,Adyar B.T TO Manamathi,3,69
23115,19C,Thyagaraya Nagar TO Okk.Thoraipakm Sec.Colony,3,69
23116,19C,Okk.Thoraipakm Sec.Colony TO Thyagaraya Nagar,3,69
23118,19T,Kovalam TO Thyagaraya Nagar,3,69
23121,29C R,Besant Nagar TO Perambur B.T,3,69
23124,109Ct,Adyar B.T TO Kovalam,3,69
23125,109Ct,Kovalam TO Adyar B.T,3,69
23126,96 R,Adyar Gandhi Nagar TO  Tambaram West,3,69
23127,96 R1,Tambaram West TO  Adyar Gandhi Nagar,3,69
23131,19 CT6,Kelambakkam TO Thyagaraya Nagar,3,69
23132,19 CT4,Thiruporur TO Kannagi Nagar S.C.B,3,69
23136,95 CT,Tambaram West TO Thiruvanmiyur,3,69
23137,95,Tambaram East TO Thiruvanmiyur Bs,3,69
23138,95 R,Tambaram East TO Thiruvanmiyur,3,69
23140,102 CT16,Siruseri I.T Park TO Island ground Terminus,3,69
23145,221,Kelambakkam TO Saidapet,3,69
23146,221 CT1,Kelambakkam TO M.G.R.Central,3,69
23148,221 RE1,Thiruporur TO M.G.R.Central,3,69
23149,523 CT,Mullipakkam TO Thiruvanmiyur,3,69
23151,570 CT4,Kelambakkam TO Adyar Depot,3,69
23155,102A,Pudupakkam Rd.Jn TO Thiruvanmiyur,3,69
23156,102C R2,Semmancheri TO  Island ground,3,69
23157,102C,Semmancheri TO M.G.R.Central,3,69
23158,102C CT4,Semmancheri TO Santhome Church,3,69
23159,102C CT7,Semmancheri to Tidel Park,3,69
23160,102C CT8,Semmancheri TO  Santhome,3,69
23161,102CT R1,Siruseri It Park TO  Thiruvanmiyur Depot,3,69
23162,102 CT1,Thaiyur Koman Nagar TO Adyar B.T,3,69
23164,102 CT,Siruseri I.T Park TO Tidel Park,3,69
23165,102 CT3,Kelambakkam TO Thiruvanmiyur,3,69
23168,102M,Manamathi TO Adyar B.T,3,69
23172,102P CT5,Perumbakkam Scb TO Vivekananda House,3,69
23173,102P CT8,Perumbakkam Scb TO Kannagi Nagar B.S,3,69
23174,102P CT15,Perumpakkam S.C.B TO Greams Road,3,69
23175,102S,Kelambakkam TO Kannagi Nagar S.C.B,3,69
23176,102X CT1,Perumpakkam S.C.B TO Thiruvanmiyur,3,69
23178,102X CT,Thiruporur TO M.G.R.Central,3,69
23179,102X CT,Thiruporur TO Adyar,3,69
23180,102X CT3,Thiruporur B.S TO Kannagi Nagar B.S,3,69
23185,19AX,Perumbakkam Scb to Thiyagarayanagar Terminus,3,69
23186,19B,Siruseri I.T Park TO Saidapet,3,69
23187,19BEt CT1,Perumpakkam S.C.B TO Saidapet,3,69
23189,19BEt CT,Thiruporur B.S TO Thiyagarayanagar Terminus,3,69
23191,19D CT1,Semmancheri S.C.B TO Mandaveli,3,69
23192,19D CT,Perumpakkam S.C.B TO Adyar Gate,3,69
23193,23C CT,Perumpakkam S.C.B TO Ayanavaram B.T,3,69
23194,523A,Devi Karumariamman Temple TO Thiruvanmiyur,3,69
23195,523A CT,Karumbakkam TO Thiruvanmiyur,3,69
23202,99X,Semmancheri B.S TO Adyar,3,69
23208,19A R,Semmancheri S.C.B TO Thyagaraya Nagar,3,69
23215,101 CT5,M.G.R.Koyambedu TO  Thiruvottriyur,3,69
23217,101CT1,Tondairpet TO Thiruvottriyur,3,69
23221,101CT1,Thiruvottriyur TO Tondiarpet,3,69
23224,119 CT,K.K.Nagar TO Guindy Industrial Estate Terminius,3,69
23236,56P CT9,Minjur N.T TO Tondiarpet,3,69
23229,6D R1,Thiruvanmiyur TO Thangal Tollgate,3,69
23232,6D CT2,Tondairpet TO 1 Depot TO Tollgate,3,69
23233,56P R,Island ground TO  Minjur Bus Terminus (,3,69
23234,56P R2,Minjur Bus Terminus TO Island ground Terminus,3,69
23235,56P CT14,Tondiarpet TO Minjur,3,69
23241,101E,Poonamallee TO Tondiarpet,3,69
23244,159B,M.G.R.Koyambedu TO Tondiarpet,3,69
23249,1,THIRUVANMIYUR TO THIRUVOTRIYUR B.T,3,69
23253,56D R,Island ground TO Manali,3,69
23269,B18,kilambakkam TO Tondairpet,3,69
23270,28B,Ennore TO Tollgate,3,69
23271,28B,Tollgate TO Ennore,3,69
23266,32A,V House TO Tondairpet,3,69
23279,1CT,Thiruvanmiyur TO Tondairpet,3,69
23280,157T,Tondairpet TO Redhills,3,69
23281,157T,Redhills TO Tondairpet,3,69
23285,56CT,Ennore TO Tondairpet,3,69
23296,52 CT1,Hasthinapuram TO Pozhichalur,3,69
23304,60D R1,Guduvanchery TO Hasthinapuram,3,69
24482,32B R1,Vivekananda House TO Korukkupet R.S,3,69
23294,60H R3,Sankara Health Centre TO Hasthinapuram,3,69
23302,52 CT2,Pozhichalur TO Hasthinapuram,3,69
23303,60D CT,Guduvanchery TO Pammal Kamarajapuram,3,69
23305,60D R2,Hasthinapuram TO Pammal Kamarajapuram,3,69
23340,52 R1,Pozhichalur TO Royapuram terminus,3,69
23327,6D CT,Tollgate TO Tondairpet TO 1 Depot,3,69
23334,56CT,Tondiarpet TO Ennore,3,69
23337,21G R2,Besant Nagar Terminus TO  Tambaram West,3,69
23331,20 ct,Ayanavaram TO Villivakkam,3,69
23335,10E R1,Saidapet West Bus Stand TO  Royapuram terminus,3,69
23336,10E R,Royapuram terminus TO  Saidapet West Bus Stand,3,69
23343,60D R3,Kilambakkam Bus Terminus TO  Pammal Kamarajapuram,3,69
23346,60D R4,Pammal Kamarajapuram TO Royapuram terminus,3,69
23348,60G R2,Pozhichalur TO  Island ground Terminus,3,69
23350,60H R1,Sankara Health Centre TO Royapuram terminus,3,69
23351,109 CT,Island ground TO  Central Depot,3,69
23353,20 CT,Island ground TO Ayanavaram Bus,3,69
23356,27B CT7,M.G.R.Koyambedu Bus Terminus TO Annanagar Depot,3,69
23357,4 CT5,Secretariat TO  Ennore Bus Terminus,3,69
23358,54L CT1,M.G.R.Koyambedu TO  Royapuram,3,69
23359,56P CT,Minjur TO  Secretariat,3,69
23360,101 CT3,Tondairpet TO 2 Depot TO Tollgate,3,69
23361,101 CT1,Tollgate TO Tondairpet TO 2 Depot,3,69
23365,104 CT1,Padiyanallur Depot TO Redhills Bus Terminus,3,69
23364,102CT CT1,Adyar (Depot) TO Thiruvanmiyur,3,69
23366,104 CT1,Redhills Bus Terminus TO Padiyanallur Depot,3,69
23367,104 CT2,Redhills TO Padiyanallur Depot,3,69
23368,104 CT2,Padiyanallur Depot TO Redhills,3,69
23369,104C CT,M.G.R.Koyambedu TO Anna Nagar West Depot,3,69
23370,104C CT1,M.G.R.Koyambedu TO Anna Nagar West Depot,3,69
23398,121CT,M.G.R.Koyambedu TO Anna Nagar West,3,69
23374,104C CT2,M.G.R.Koyambedu TO Anna Nagar West Depot,3,69
23377,27B CT8,Anna Nagar West TO M.G.R.Koyambedu,3,69
23378,27B CT9,Egmore R.S TO M.G.R.Koyambedu,3,69
23379,105 CT,Tambaram West Bus Stand TO Chrompet TO 2 Depot,3,69
23381,105,Tambaram West Bus Stand TO Chrompet TO 1 Depot,3,69
23387,114 CT6,M.G.R.Koyambedum TO Anna Nagar West Depot,3,69
23383,105A CT,Tambaram West Bus Stand TO Chrompet TO 2 Depot,3,69
23384,105A CT,Chrompet TO 2 Depot TO Tambaram West Bus Stand,3,69
23385,109T CT,Thangal Tollgate TO Tondairpet TO 2 Depot,3,69
23386,114 CT3,Padiyanallur Depot TO Redhills Bus Terminus,3,69
23388,114 CT7,Anna Nagar West Depot TO M.G.R.Koyambedu,3,69
23389,114P CT,Anna Nagar West  Depot TO M.G.R.Koyambedu,3,69
23390,114P CT1,M.G.R.Koyambedu TO Anna Nagar West Depot,3,69
23392,118 CT,Chrompet TO 2 Depot TO Tambaram West Bus Stand,3,69
23393,118 CT,Tambaram West Bus Stand TO Chrompet-2 Depo,3,69
23394,119,Guindy Bus Terminus TO Saidapet Depot,3,69
23395,121 CT,M.G.R.Koyambedu TO Anna Nagar West Depot,3,69
23396,121C CT1,M.G.R.Koyambedu TO Anna Nagar West Depot,3,69
23397,121C CT,Anna Nagar West Depot TO M.G.R.Koyambedu,3,69
