route_id,route_short_name,route_long_name,route_type,agency_id
16426,S88A,Nandambakkam Village TO Porur,3,69
11261,37G,Vallalar Nagar TO Iyyappanthangal,3,69
15324,37G,Iyyappanthangal TO Vallalar Nagar,3,69
17099,59,M.G.R.Koyambedu TO Thiruverkadu Terminus,3,69
16574,25,Iyappanthangal TO Kilambakkam,3,69
11055,118P,Maraimalai Nagar I.E. TO Tambaram West,3,69
11061,118P,Tambaram West TO Maraimalai Nagar I.E.,3,69
2658,118P,Parameshwari Nagar TO Tambaram West Bus Stand,3,69
18226,553K,Katrambakkam TO Poonamallee B.T,3,69
18229,553K,Poonamallee B.T TO Katrambakkam,3,69
11884,554B,Ekkattuthangal TO Sunguvarchathiram,3,69
11887,554B,Sunguvarchathiram TO Ekkattuthangal,3,69
16432,S87,M.G.R.Koyambedu TO K.K.Nagar,3,69
16577,554B,Kovalam Bus Stand TO Ekkattuthangal Or Ambal Nagar,3,69
16433,S87,K.K.Nagar TO M.G.R.Koyambedu,3,69
16438,S86,Thyagaraya Nagar TO K.K.Nagar,3,69
16440,S86,K.K.Nagar TO Thyagaraya Nagar,3,69
17211,72,Thiyagaraya Nagar TO Thiruverkadu,3,69
17220,72,Thiyagaraya Nagar TO Vadapalani,3,69
16573,25,Anna Square TO Vadapalani,3,69
16576,25,Iyyapanthangal TO Anna Square,3,69
11856,54V,Thyagaraya Nagar TO Veppampattu R.S,3,69
16453,S82,Madipakkam B.T TO Alandur Metro R.S,3,69
16454,S82,Alandur Metro R.S TO Madipakkam B.T,3,69
11858,54V,Veppampattu R.S TO Thyagaraya Nagar,3,69
17186,62,Poonamallee Terminus TO Moolakadai,3,69
16584,25,Kilambakkam TO Poonamallee,3,69
19657,25,Poonamallee  TO  M.G.R.Koyambedu,3,69
18161,25,Poonamallee TO Kilambakkam,3,69
20161,25 CT1,Anna Square TO Iyyappanthangal,3,69
20162,25 CT2,Anna Square Bus Terminus TO  M.G.R.Koyambedu,3,69
12881,89T,Kundrathur B.T TO Tambaram West,3,69
12883,89T,Tambaram West TO Kundrathur B.T,3,69
18148,153,M.G.R.Koyambedu TO Anna Nagar Roundtana,3,69
17372,157,Redhills TO Padiyanallur,3,69
18156,16J,Poonamallee B.T TO Iyyappanthangal,3,69
20163,25 R,Anna Square TO Poonamalle,3,69
11053,118N,Neelamangalam TO Tambaram West,3,69
20164,25 CT3,Iyyapanthangal TO Poonamallee,3,69
18582,64K CT,Perambur B.T TO K.Kannadasan Nagar,3,69
17373,157,Padiyanallur TO Redhills,3,69
13277,S14M,Medavakkam Rd.Jn TO N.G.O.Colony,3,69
13279,S14M,Medavakkam Rd.Jn TO Nehru Nagar,3,69
13281,S14M,Nehru Nagar TO Medavakkam Rd.Jn,3,69
20165,25 CT4,M.G.R.Koyambedu Bus TO  Anna Square Bus,3,69
20166,25 CT5,M.G.R.Koyambedu TO  Poonamallee Bus Terminus,3,69
17236,63,Villivakkam TO Ambattur I.E,3,69
8868,500P,Chengalpet TO Tambaram,3,69
20167,25 R1,Poonamalle TO Anna Square,3,69
18596,66K CT,Kundrathur B.T TO Nehru Nagar,3,69
20168,25 CT6,Poonamallee B.S TO Vadapalani,3,69
18598,66K CT2,Nehru Nagar TO Kilambakkam B.T,3,69
20169,25 CT7,Vadapalani TO Anna Square,3,69
20170,25 CT8,Vadapalani TO Poonamallee,3,69
18606,91R CT,N.G.O.Colony TO Kilambakkam B.T,3,69
20890,121MEt,Manali TO M.G.R.Koyambedu,3,69
18607,M18C CT,N.G.O.Colony TO Keelkattalai,3,69
18605,S14M CT,N.G.O.Colony TO Medavakkam Rd.Jn,3,69
18610,12M,Mandaveli TO Iyyappanthangal,3,69
18612,S30Ct,K.K.Nagar TO Guindy Tvk Estate,3,69
17796,70,Tambaram Sanatorium Bus Stand TO Avadi Bus Terminus,3,69
17275,121,M.G.R.Koyambedu TO Tondiarpet,3,69
11509,500D,Durga Nagar TO Nehru Nagar,3,69
11510,500D,Nehru Nagar TO Durga Nagar,3,69
10577,104F,Madhavaram B.T TO Kilambakkam B.T,3,69
18625,M88 CT1,Vadapalani Bus Stand TO Kundrathur Murugan Temple,3,69
18626,M88 CT2,Kundrathur Murugan Temple TO Vadapalani,3,69
11435,49F,Iyappanthangal TO Mandaveli,3,69
11438,49F,Mandaveli TO Iyyappanthangal,3,69
17525,166,Pazhanthandalam TO Iyyappanthangal Bus Depot,3,69
17524,D70,Guindy Tvk Estate TO Alandur (Depot),3,69
17522,111,Thiruverkadu TO Tambaram West,3,69
17526,170Tx,Vysarpadi TO M.K.B.Nagar,3,69
18627,M88 R,Kundrathur B.T TO Vadapalani,3,69
18628,M88 R1,Vadapalani B.T TO Kundrathur Depot,3,69
18631,95X CT1,Semmancheri B.S TO Kilambakkam B.S,3,69
17528,166,Iyyappanthangal Bus Depot TO Pazhanthandalam,3,69
17532,S25,Valasaravakkam TO Iyyappanthangal,3,69
17530,76,Cement Road TO M.G.R.Koyambedu,3,69
17527,170Tx,M.K.B.Nagar TO Vyasarpadi,3,69
17537,1C,Tollgate TO Thiruvanmiyur,3,69
17533,18D,Madipakkam B.T TO Saidapet,3,69
18633,21EEt CT,Iyyappanthangal TO Thiruvanmiyur,3,69
17534,76,Medavakkam Rd.Jn. TO Alandur Depot,3,69
17535,76,Medavakkam TO Velachery,3,69
18634,21EEt CT1,Mugalivakkam TO Thiruvanmiyur,3,69
17540,166,Iyyappanthangal Bus Depot TO Tambaram Railway Station,3,69
17538,121Ct,Madhavaram TO M.M.B.T,3,69
18640,40H CT,Anna Square TO Avadi B.T,3,69
18641,40H,Anna Square TO Pattabiram,3,69
17541,166,Tambaram Railway Station TO Iyyappanthangal Bus Depot,3,69
18645,40N,Anna Square TO J.J.Nagar East,3,69
17508,51B,Velachery B.T To Pudupakkam Law College,3,69
17637,114A,Redhills TO Ayanavaram B.T,3,69
17543,T29C,Mandaveli TO Perambur Bus Terminus,3,69
17542,154,Saidapet Metro TO Kilambakkam Bus Terminus,3,69
17544,5G,Kannagi Nagar S.C.B TO Thyagaraya Nagar,3,69
20172,70 R,Avadi Bus Terminus TO Tambaram West Bus Stand,3,69
18673,7H CT,Doveton TO J.J.Nagar East,3,69
16835,104,Tambaram TO Redhills,3,69
18676,7H CT1,Secretariat TO J.J.Nagar East,3,69
18678,7K,Secretariat TO Padikuppam,3,69
20174,70 CT3,M.G.R.Koyambedu TO Tambaram West,3,69
18682,40H CT,Avadi B.T TO Anna Square,3,69
18683,40H,Pattabiram TO Anna Square,3,69
18684,7M CT,J.J.Nagar West TO Doveton,3,69
18686,7H CT,J.J.Nagar East TO Doveton,3,69
18690,147B  CT,Anna Nagar West TO Thyagaraya Nagar,3,69
20176,70 R1,Tambaram West TO Avadi B.T,3,69
18691,147B,J.J.Nagar West TO Thyagaraya Nagar,3,69
18692,147C,Ambattur I.E TO Thyagaraya Nagar,3,69
20177,70 CT4,Tambaram West TO M.G.R.Koyambedu,3,69
18694,147CCt,Ambattur I.E TO Thyagaraya Nagar,3,69
18695,147V CT,Ambattur I.E TO Thyagaraya Nagar,3,69
18696,147V,Venkatachalam Nagar TO Thyagaraya Nagar,3,69
18698,34,Ambattur I.E TO Thiruvotriyur B.T,3,69
18699,40A CT,Avadi B.T TO Anna Square,3,69
18700,40N,Jj Nagar East TO Anna Square,3,69
18703,47DCt,Korattur TO Thyagaraya Nagar,3,69
20178,70 CT6,Vadapalani TO Avadi B.T,3,69
20179,121M,M.G.R.Koyambedu TO Madhavaram B.T,3,69
20180,547A,Periyapalayam Bus Stand TO Vallalar Nagr,3,69
17642,S75 CT,Anna Nagar TO Lucas Tvs,3,69
18714,A47,Avadi B.T TO Thiruvanmiyur,3,69
18715,47D CT,Ambattur I.E TO Thiruvanmiyur,3,69
18716,47D,Avadi B.T TO Thiruvanmiyur,3,69
18717,29B,Saidapet TO Perambur B.T,3,69
18718,6D CT1,Thangal Tollgate TO Foreshore Estate,3,69
18726,72M,Thiruverkadu TO Thyagaraya Nagar,3,69
20181,170CE,Guindy Bus Terminus TO Manali Bus Terminus,3,69
18734,M27,Thyagaraya Nagar TO M.G.R.Koyambedu,3,69
18738,29NEt CT,Saidapet TO Peravallur Kumaran Nagar,3,69
18744,27B CT,M.G.R.Koyambedu TO Triplicane,3,69
18746,27B CT2,M.G.R.Koyambedu TO Egmore R.S,3,69
18747,27B CT3,M.M.D.A.Colony TO Anna Square,3,69
18748,27B CT,Triplicane TO M.G.R.Koyambedu,3,69
16240,T29,Otteri TO T.V.K.Nagar,3,69
16239,T29,T.V.K.Nagar TO Otteri,3,69
20183,157E,Redhills TO Ennore,3,69
20184,121C,M.G.R.Koyambedu TO Ennore,3,69
17650,114D,Arani TO M.G.R.Koyambedu,3,69
17652,C64,Kannadasan Nagar TO Kaviarasu Kannadasan Nagar Bus Stand,3,69
17653,62B,J.J.Nagar West TO Redhills,3,69
20534,21G,Kilambakkam B.S TO Mandaveli,3,69
17655,S1 CT,Chromepet To Chrompet 1 Depot,3,69
20193,154 CT7,Thiyagarayanagar TO  Iyyapanthangal,3,69
16092,11,L.F.C TO Thiyagaraya Nagar,3,69
17657,M88Et,Vadapalani TO Iyyappanthangal,3,69
20535,21G,Tambaram West B.S TO Mylapore,3,69
17658,6D CT,Tollgate TO Thiruvanmiyur,3,69
17659,C64,Kaviarasu Kannadasan Nagar Bus Stand TO Vyasarpadi,3,69
17660,C64,Vyasarpadi TO Kaviarasu Kannadasan Nagar Bus Stand,3,69
18388,21G,Kilambakkam TO Cement Road,3,69
17663,72 CT,Thiruverkadu TO Thiyagaraya Nagar,3,69
20203,M70 CT2,M.G.R.Koyambedu TO Vadapalani,3,69
20205,M70 CT3,Vadapalani TO M.G.R.Koyambedu,3,69
20207,72 CT9,Thiruverkadu TO Vadapalani,3,69
20209,72 CT10,Vadapalani TO Thiruverkadu,3,69
20210,70V CT6,Anna Nagar West TO M.G.R.Koyambedu,3,69
20211,70V CT7,K.K.Nagar TO M.G.R.Koyambedu,3,69
16490,S73,Thiruverkadu TO Ambattur I.E,3,69
16450,S83,Alandur Metro R.S TO Gurunanak College,3,69
16449,S83,Gurunanak College TO Alandur Metro R.S,3,69
20213,70V CT11,M.G.R.Koyambedu TO Anna Nagar West,3,69
20214,70V CT12,M.G.R.Koyambedu TO K.K.Nagar,3,69
20216,70V CT13,Vadapalani TO M.G.R.Koyambedu,3,69
16444,S84,Porur TO Alandur Metro R.S,3,69
20219,583A CT2,Poonamallee B.T TO Sriperumbudur,3,69
16446,S84,Alandur Metro R.S TO Porur,3,69
20220,583A CT4,Sriperumbudur TO Poonamallee B.T,3,69
15125,21G,Mandaveli TO Kilambakkam B.S,3,69
20222,159 CT1,M.G.R.Koyambedu TO Thiruvottiyur Bus Stand,3,69
16111,15,Seva Sathan School TO M.G.R.Koyambedu,3,69
20224,159 CT3,Thiruvottiyur Bus Stand TO M.G.R.Koyambedu,3,69
20225,159 R1,Thiruvotriyur B.T TO Thiruverkadu,3,69
20226,16K R,Kundrathur TO M.G.R.Koyambedu Kundrathur B.T TO M.G.R.Koyambedu,3,69
20227,16K CT1,Kundrathur B.T TO Vadapalani,3,69
20228,16K R1,M.G.R.Koyambedu TO Kundrathur B.T,3,69
20229,16K CT2,Vadapalani TO M.G.R.Koyambedu,3,69
20230,16J R,M.G.R.Koyambedu TO Poonamallee B.T,3,69
20231,16J R1,Poonamallee B.T TO M.G.R.Koyambedu,3,69
20233,104G,M.K.B.Nagar TO Kilambakkam B.T,3,69
20235,70V CT5,Tambaram West TO M.G.R.Koyambedu,3,69
17667,21EEt,Bai Kadai Moulivakkam TO Thiruvanmiyur Depot,3,69
16842,S66,Pallavaram TO Kundrathur B.T,3,69
16845,S66,Kundrathur B.T TO Pallavaram,3,69
17135,62,Redhills TO Ambattur I.E,3,69
17140,62,Poonamallee B.T TO Ambattur I.E,3,69
20236,70C,Tambaram West Bus Stand TO Koyambedu Market,3,69
20240,11H,Iyyapanthangal to Bradway,3,69
14451,48C,Ayanavaram B.T TO Vallalar Nagar,3,69
14453,48C,Ayanavaram TO M.G.R.Koyambedu,3,69
11466,48C,Vallalar Nagar TO M.G.R.Koyambedu,3,69
20891,1D,Ennore TO Thiruvanmiyur,3,69
17163,S59,Thiruverkadu TO Mangadu,3,69
22470,42D CT,Otteri TO Srinivasa Nagar,3,69
22471,38G CT,Koyambedu Market TO Vazhuthigaimedu,3,69
17170,S59,Mangadu TO Thiruverkadu,3,69
17185,S59,Poonamallee B.T TO Mangadu,3,69
17189,S59,Mangadu TO Poonamallee B.T,3,69
20245,154 CT9,Iyyapanthangal to  Poonamallee,3,69
16243,T23C,Thiruvanmiyur TO Adyar,3,69
16244,T23C,Adyar TO Thiruvanmiyur,3,69
16495,S70K,Thirumangalam Metro R.S TO Korattur Water Canal,3,69
20252,153A CT1,Annanagar East TO M.G.R.Koyambedu,3,69
20253,153A CT2,K.K.Nagar TO M.G.R.Koyambedu,3,69
20254,153A CT3,M.G.R.Koyambedu TO Annanagar East,3,69
20255,153A CT4,M.G.R.Koyambedu TO K.K.Nagar,3,69
17143,62,Moolakadai TO Redhills,3,69
16496,S70K,Korattur Water Canal TO Thirumangalam Metro R.S,3,69
20257,153A CT6,Poonamallee B.T TO Thiruvallur,3,69
20265,597 CT10,Poonamallee B.T TO Thiruvallur,3,69
20272,70C CT10,Kilambakkam Bus Terminus TO Vadapalani Bus Stand,3,69
20266,597 CT11,Thiruvallur TO Poonamallee B.T,3,69
17008,S60,M.G.R.Koyambedu TO Maduravoyal Erikarai,3,69
17004,S60,Maduravoyal Erikarai TO M.G.R.Koyambedu,3,69
17021,S60,M.G.R.Koyambedu TO Anna Nagar West,3,69
17037,S60,Anna Nagar West TO M.G.R.Koyambedu,3,69
20273,70C CT11,Koyambedu Market TO Tambaram West,3,69
20274,70C CT12,M.G.R.Koyambedu TO K K Nagar,3,69
20276,70C CT13,M.G.R.Koyambedu TO Tambaram West,3,69
20278,70C CT15,Navalur S.C.B TO Koyambedu Market,3,69
17249,S58,Ambattur I.E TO Thirumullaivoyal Colony,3,69
20281,70C CT18,Tambaram West TO Navalur S.C.B,3,69
20282,70C CT19,Vadapalani B.T TO Kilambakkam B.T,3,69
20285,572K,Thiruvallur TO Avadi B.T,3,69
20286,572K CT2,Ambattur Industrial Estate TO Thiruvallur,3,69
20287,572K,Avadi B.T TO Thiruvallur,3,69
13403,S53,Ambattur I.E TO Maduravoyal Erikarai,3,69
20898,S11 CT1,Guindy R.S TO Keelkattalai,3,69
20294,46Et,Otteri TO Periyar Nagar,3,69
20295,T29C CT,Thiruvanmiyur TO Periyar Nagar,3,69
13405,S53,Maduravoyal Erikarai TO Ambattur I.E,3,69
13431,S55,Ambattur R.S TO Thirumullaivoyal Sidco,3,69
13433,S55,Thirumullaivoyal Sidco TO Ambattur I.E,3,69
17482,S55,Thirumullaivoyal Sidco TO Ambattur R.S,3,69
20296,47A CT2,Icf TO Thyagaraya Nagar,3,69
20297,47A R,Thiruvanmiyur TO Villivakkam,3,69
20298,47A CT3,Thyagaraya Nagar TO Icf,3,69
20299,47A R1,Villivakkam TO Thiruvanmiyur,3,69
20302,29C CT1,Perambur B.T TO Sterling Road,3,69
20303,29C CT3,Sterling Road TO Perambur B.T,3,69
20304,51 CT21,Sunnambu Kolathur TO Thyagaraya Nagar,3,69
20305,51 CT22,Sunnambu Kolathur TO Velachery B.T,3,69
20306,51 CT22,Thyagaraya Nagar TO Sunnambu Kolathur,3,69
17386,102K,Thiruvanmiyur TO Ezhil Nagar,3,69
20308,51 CT27,Velachery B.T TO Sunnambu Kolathur,3,69
20311,27D,Icf  TO Foreshore Estate,3,69
20312,12X,M.G.R.Koyambedu TO Foreshore Estate,3,69
16153,19,Kannagi Nagar S.C.B TO Thiruporur,3,69
20317,101X CT,Poonamallee Bus Terminus TO Thirumazhisai Bus Stand,3,69
20318,101X CT,M.G.R.Koyambedu Bus Terminus TO Poonamallee Bus Terminus,3,69
20319,101X CT1,M.G.R.Koyambedu TO  Thirumazhisai,3,69
16139,19,Adyar TO Thiruporur,3,69
16143,19,Thiyagaraya Nagar TO Kelambakkam,3,69
16152,19,Kannagi Nagar S.C.B TO Thiyagaraya Nagar,3,69
20321,101X CT2,Thirumazhisai TO  M.G.R.Koyambedu,3,69
20324,101X CT3,Poonamallee Bus Terminus to  M.G.R.Koyambedu Bus Terminus,3,69
20325,101X CT4,M.G.R.Koyambedu TO  Vellavedu,3,69
20329,101X CT8,Thirumazhisai Bus Stand to  Poonamallee Bus Terminus,3,69
20331,147C CT1,Ambattur IETO  Metrological Department Sterling Road,3,69
20332,147C CT3,Sterling Road TO  Ambattur Industrial Estate,3,69
20333,14A,Vallalar Nagar BT TO M.G.R.Koyambedu Bus Terminus,3,69
20334,14A,M.G.R.Koyambedu Bus Terminus TO Vallalar Nagar BT,3,69
20335,154 CT4,Iyyapanthangal TO  Thiyagarayanagar,3,69
20337,48B CT5,Ayanavaram Depot  TO  Pudur,3,69
20338,49X,Poonamallee TO  Thiruvanmiyur Depot,3,69
20339,49X,Thiruvanmiyur TO  Poonamallee,3,69
20342,51 CT24,Thiyagarayanagar TO  Velachery,3,69
20343,51 CT29,Velachery TO  Thiyagarayanagar,3,69
20344,101 CT11,M.G.R.Koyambedu TO  Anna Nagar East,3,69
16168,20,Ayanavaram TO Villivakkam,3,69
15095,29E,Otteri TO Perambur B.T,3,69
20345,51 CT4,Ngo Colony TO  Velachery,3,69
20346,101 CT9,Anna Nagar East TO  M.G.R.Koyambedu,3,69
20347,T23C CT3,Dms TO Ayanavaram Depot,3,69
14565,55H,Keerappakam Tnuhdb TO Chennai Airport Metro,3,69
15101,29C,Mandaveli TO Perambur B.T,3,69
14566,55H,Keerappakkam Tnuhdb TO Kilambakkam Depot,3,69
329,40L,Mandaveli TO Anna Square,3,69
361,S17,Mandaveli Terminus TO Guindy Rs,3,69
20348,51 CT7,Velachery TO  Ngo Colony,3,69
16166,20,Villivakkam TO Ayanavaram,3,69
20349,T23C CT2,Ayanavaram Depot TO Dms,3,69
14567,55H,Kilambakkam Depot TO Keerappakam Tnuhdb,3,69
362,S17,Guindy Rs TO Mandaveli Terminus,3,69
363,S17,Guindy Rs TO Adyar Gandhi Nagar,3,69
20350,597 CT9,Poonamallee  TO  M.G.R.Koyambedu,3,69
10712,19BEt,Thyagaraya Nagar TO Thaiyur Koman Nagar,3,69
10510,26M,Iyyappanthangal TO Mugalivakkam,3,69
11985,558C,Ponneri TO Redhills,3,69
20352,M51V CT1,Kolathur TO Medavakkam Junction,3,69
15888,121Ct,M.M.B.T TO Madhavaram Depot,3,69
20355,M51V CT2,Medavakkam Junction TO Kolathur,3,69
12362,591,Poonamallee B.T TO Perambakkam,3,69
10715,19C,Adyar B.T TO Okk.Thoraipakm Sec.Colony,3,69
12361,591,Poonamallee B.T TO Om Mangalam Village,3,69
10514,188K,Iyyappanthangal TO Katrambakkam,3,69
15891,120A,Avadi Bus Terminus TO Ambattur Industrial Estate,3,69
13335,S30Ct,Guindy Tvk Estate TO K.K.Nagar,3,69
12364,591C,Poonamallee B.T TO Perambakkam L.N.Koil,3,69
20357,S75 ct4,Annanagar Tower to  Padi Lucas Tvs,3,69
20915,M1A CT3,Nanganallur TO Thiruvanmiyur,3,69
20917,M1A CT6,Thiruvanmiyur TO Nanganallur,3,69
15100,29CEt,Periyar Nagar TO Otteri,3,69
15894,202X,Tambaram West Bus Stand TO Avadi Bus Terminus,3,69
20359,555S CT4,Kilambakkam  to  Tambaram West,3,69
20360,M70 CT3,Guindy TO  Thiruvanmiyur,3,69
20361,M70 CT8,Thiruvanmiyur  TO  Guindy,3,69
20919,8B,T.V.K.Nagar TO Ayanavaram B.T,3,69
10519,104A,Avadi B.T TO M.G.R.Koyambedu,3,69
20364,S46,Ambattur O.T Bus Stand to Venkatachalam Nagar,3,69
16313,S22,Kovur TO Iyyappanthangal,3,69
17623,159,M.G.R.Koyambedu TO Thiruvottiyur,3,69
12765,77M,Koyambedu Market TO Madanakuppam,3,69
12958,B70Ct,Guindy Tvk Estate TO Devik Eswari Nagar,3,69
12390,60H,Hasthinapuram TO Guduvanchery,3,69
10999,120A,Avadi B.T TO Arakkambakkam,3,69
16178,21,M.G.R.Central TO Foreshore Estate,3,69
15957,597A,Iyyappanthangal Bus Depot TO Thiruvallur Terminal,3,69
17624,597A,Thiruvallur TO Poonamallee,3,69
16841,104,Tambaram West TO Ambattur I.E,3,69
16846,104,Ambattur I.E TO Tambaram West,3,69
20939,56D CT,Azeezee Nagar TO Island ground,3,69
15105,29B,Gemini TO Perambur B.T,3,69
20375,70 CT5,M.G.R.Koyambedu TO  Avadi,3,69
11692,51X,Medavakkam Rd.Jn TO Kilambakkam B.T,3,69
11693,51X,N.G.O.Colony TO Velachery B.T,3,69
11694,51X,Tambaram West TO Kilambakkam B.T,3,69
20941,56D CT2,Island ground TO Tondiarpet,3,69
20379,70 CT1,Avadi TO  M.G.R.Koyambedu,3,69
10154,147B,J.J.Nagar West TO Anna Nagar West,3,69
20381,70CCt CT2,Kilambakkam TO  Kalaignar Nagar,3,69
20943,56D CT5,Manali TO Tondiarpet,3,69
20382,70CCt CT1,Kalaignar Nagar TO  Kilambakkam,3,69
12806,77P,M.G.R.Koyambedu TO Poochiathipedu,3,69
20384,555S CT9,Tambaram West TO  Kilambakkam,3,69
20385,70C CT17,Tambaram West TO  M.G.R.Koyambedu,3,69
20386,70C CT8,Kilambakkam TO  Tambaram West,3,69
20944,56D CT6,Tondiarpet TO Manali,3,69
20389,597 CT6,M.G.R.Koyambedu  TO  Poonamallee,3,69
20391,70C CT16,Tambaram West TO  Kilambakkam,3,69
20394,70 CT2,Avadi TO  Vadapalani,3,69
20395,M70 CT7,K.K.Nagar TO  Thiruvanmiyur,3,69
13361,S50,Avadi B.T TO Poonamallee B.T,3,69
16378,SM1Ct,Thiruvanmiyur TO Keelkattalai,3,69
16211,V51,Thiyagaraya Nagar TO Tambaram West,3,69
16212,V51,Tambaram West TO Thiyagaraya Nagar,3,69
20945,56D CT7,Tondiarpet TO  Island ground,3,69
20405,23C CT9,greams road TO  Ayanavaram Depot,3,69
20407,23C CT5,Dms TO Ayanavaram Depot,3,69
20403,23C CT9,Ayanavaram Depot TO  greams road,3,69
20408,154 CT3,Dlf  TO  Thiyagarayanagar,3,69
20409,154 CT6,Thiyagarayanagar TO  Dlf,3,69
20406,23C CT1,Ayanavaram Depot TO Dms,3,69
20410,11 CT,Thiyagaraya Nagar TO L.F.C,3,69
20412,S75 CT6,Labour Office  TO  Annanagar Tower,3,69
20413,S75 ct5,Annanagar tower  to  Labour Office,3,69
20417,S46,Avadi Bus Terminus to Venkatachalam Nagar,3,69
16221,T29C,Periyar Nagar TO Velachery B.T,3,69
20416,S46,Venkatachalam Nagar to Avadi Bus Terminus,3,69
16230,T29C,Velachery TO Perambur Bus Terminus,3,69
20419,64D CT1,Theyampakkam  To  Moolakadai,3,69
20420,15ct,M.G.R.Koyambedu TO Seva Sadan School,3,69
20421,15ct,Pghs School TO Maduravoyal,3,69
20422,24AX CT,Monahan School To  Teachers Colony,3,69
20423,64D CT1,Moolakadai To  Theyampakkam,3,69
20424,35 CT6,Korattur Bus Terminus TO  Secretariat,3,69
20425,597 CT8,Mandaveli TO  Thiyagarayanagar,3,69
20427,51B CT1,Karanai TO Medavakkam Junction,3,69
16222,T29C,Periyar Nagar TO Otteri,3,69
20429,552K CT,Ngo Colony TO Kelambakkam Bus Terminal,3,69
20430,552K CT1,Kelambakkam Bus Terminal TO Ngo Colony,3,69
16631,35,Secretariat TO Korattur,3,69
20431,597 CT7,Poonamallee TO  K.K.Nagar,3,69
20432,597 CT12,Thiyagarayanagar TO  Mandaveli,3,69
16223,T29C,Perambur B.T TO Sterling Road,3,69
20436,M88 CT4,Iyyappanthangal TO Kundrathur B.T,3,69
20953,56P CT5,Broadway TO Tondiarpet,3,69
20437,M88 CT3,Kundrathur B.T TO Iyyappanthangal,3,69
20956,56P R1,Minjur Bus Terminus TO Broadway,3,69
22472,42D CT1,Srinivasa Nagar TO Otteri,3,69
22476,38G,Vazhuthigaimedu TO Koyambedu Market,3,69
22477,53E R1,Royapuram TO  Kundrathur,3,69
16658,118,Tambaram West Bus Stand TO Neelamangalam,3,69
16654,118,Mahendra City TO Tambaram West,3,69
16656,118,Keerapakkam TO Tambaram West,3,69
20443,21EEt CT1,Saidapet to  Iyappanthangal,3,69
20444,21EEt CT3,Iyappanthangal to  Saidapet,3,69
20446,47A R1,Thiruvanmiyur TO I.C.F,3,69
16664,118,Neelamangalam TO Tambaram West Bus Stand,3,69
20447,47A R2,I.C.F TO Thiruvanmiyur,3,69
20958,56P CT10,Secretariat TO Minjur,3,69
16683,159K,Kargil Nagar TO M.G.R.Koyambedu,3,69
12379,593Ct,Padiyanallur TO Redhills,3,69
20449,CU1,MGR CHENNAI CENTRAL TO  MGR CHENNAI CENTRAL,3,69
20453,28B CT3,Egmore R.S TO Thiruvotiyur B.S,3,69
20450,2B,Kaviarasu Kannadasan Nagar Bus Stand TO Kannadasan Nagar,3,69
16677,154,Thiyagarayanagar Terminus TO Saidapet Depot,3,69
20451,64K CT1,Secretariat TO K.Kannadasan Nagar,3,69
20452,4 CT6,Egmore TO Ennore,3,69
20454,28B CT,Egmore R.S TO Thangal Tollgate,3,69
20455,38D,Egmore North Rs TO Tondiarpet,3,69
20456,159 CT,Thiruverkadu TO Tondiarpet,3,69
20458,102K CT,Kannagi Nagar Bus Stand TO Ezhil Nagar,3,69
20961,56P CT13,Tondiarpet TO  Island ground,3,69
20461,28B CT1,Egmore North R.S TO Rajashanmugam Nagar,3,69
20963,57X R,Periyapalayam TO Vallalar Nagar,3,69
20964,57X R1,Vallalar Nagar TO Periyapalayam,3,69
20468,549 CT,M.G.R.Koyambedu Bus Terminus to Sriperumbudur Bus Terminal,3,69
16719,113,Redhills TO Moolakadai,3,69
20470,578P,Poonamallee Bus Terminus to Elambakkam,3,69
20471,578P CT,Poonamallee Bus Terminus to Sunguvarchatram,3,69
20473,500W,Saidapet West TO Chengalpet,3,69
20475,578P CT1,Iyappanthangal TO Elambakkam,3,69
20478,515 CT1,Kilambakkam B.S TO Mamallapuram,3,69
16725,113,Moolakadai TO Redhills,3,69
20479,583 CT,M.G.R.Koyambedu Bus Terminus to Sriperumbudur Bus Terminal,3,69
20480,63 CT,Ambattur I.E TO Thiruverkadu,3,69
20481,63 CT,Thiruverkadu TO Ambattur I.E,3,69
20966,1C CT2,Thiruvanmiyur TO Thiruvotriyur,3,69
12769,77M,M.G.R.Koyambedu TO Madanakuppam,3,69
12406,61C,Avadi B.T TO Crpf Co Op Shop,3,69
12632,70A,Avadi B.T TO Ambattur I.E,3,69
20482,578M,Mappedu TO  Poonamallee Bus Terminus,3,69
20483,515 CT,Adyar Depot To  Mamallapuram,3,69
11253,37ECt,Vadapalani TO M.G.R.Koyambedu,3,69
11251,37ECt,M.G.R.Koyambedu TO M.K.B.Nagar,3,69
11017,114P,Anna Nagar West TO Redhills,3,69
20485,578M,MEPPEDU TO  Iyappanthangal,3,69
20486,578PCt,Poonamallee B.T TO Sunguvarchathiram,3,69
20488,101X CT10,Secretariat TO  Sriperumbudur,3,69
20489,101X CT6,M.G.R.Koyambedu TO  Sriperumbudur,3,69
20490,578P,Poonamallee Bus Terminus to Sriperumbudur Bus Terminal,3,69
20491,578PCt,Elambakkam TO Poonamallee,3,69
20967,1C CT7,Thiruvottiyur TO Thiruvanmiyur,3,69
15932,104CX,Anna Nagar West Depot TO M.G.R.Koyambedu,3,69
3478,104CX,Tambaram West Bus Stand TO Guduvancheri Bus Terminus,3,69
3480,104CX,Guduvancheri Bus Terminus TO Tambaram West Bus Stand,3,69
